index,Sku,Style Id,Catalog,Category,Weight,TP 1,TP 2,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
1241,OS1010_XL,OS1010,Nill,Nill,Nill,1044,845.64,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099
1242,HASTAG-1194_L,HASTAG-1194,Nill,Nill,Nill,795,643.95,2449,2449,2449,2449,2449,2449,2449,2449,2449,2449
1243,PETALS-1232_3XL,PETALS-1232,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1244,PETALS-1232_L,PETALS-1232,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1245,PETALS-1232_2XL,PETALS-1232,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1246,PETALS-1232_XL,PETALS-1232,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1247,PETALS-1232_M,PETALS-1232,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1248,SILVER3-1293-L,SILVER3-1293,Nill,Nill,Nill,895,724.95,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1249,OS1125_L,OS1125,Nill,Nill,Nill,625,506.25,2449,2449,2449,2449,2449,2449,2449,2449,2449,2449
1250,GOLD-1352_XL,GOLD-1352,Nill,Nill,Nill,1165,943.65,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549
1251,GOLD-1352_2XL,GOLD-1352,Nill,Nill,Nill,1165,943.65,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549
1252,GOLD-1351_M,GOLD-1351,Nill,Nill,Nill,1165,943.65,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549
1253,GOLD-1351_L,GOLD-1351,Nill,Nill,Nill,1165,943.65,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549
1254,HASTAG-1193_2XL,HASTAG-1193,Nill,Nill,Nill,795,643.95,2449,2449,2449,2449,2449,2449,2449,2449,2449,2449
1255,3pl reusable cotton mask - Pack of 5,3pl reusable cotton mask,Nill,Nill,Nill,150,121.50,299,299,299,299,299,299,299,299,299,299
1256,3pl Cottom Face Mask Pack of 3,3pl Cottom Face Mask,Nill,Nill,Nill,100,81.00,199,199,199,199,199,199,199,199,199,199
1257,FOUR GEMS-2,FOUR GEMS-2,Nill,Nill,Nill,899,728.19,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1258,PLATINUM,PLATINUM,Nill,Nill,Nill,699,566.19,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1259,Os198_5045_XS,Os198_5045,Colors-7,Kurta,0.3,381,308.61,1538,1595,1595,1595,1595,1595,1595,1595,1595,1595
1260,Os192_1124_XS,Os192_1124,Mix,Kurta,0.3,570,461.70,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
1261,OS-1029,OS-1029,Nill,Nill,Nill,2095,1696.95,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill,Nill
1262,SILVER3-1296-2XL,SILVER3-1296,Nill,Nill,Nill,895,724.95,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1263,SILVER3-1293-2XL,SILVER3-1293,Nill,Nill,Nill,895,724.95,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1264,COPPER-1276,COPPER-1276,Nill,Nill,Nill,995,805.95,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499
1265,PETALS-1233-XL,PETALS-1233,Nill,Nill,Nill,1395,1129.95,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049
1266,MASK-04A-NEW,MASK-04A-NEW,Nill,Nill,Nill,126,102.06,299,299,299,299,299,299,299,299,299,299
1267,MASK-08-NEW,MASK-08-NEW,Nill,Nill,Nill,252,204.12,499,499,499,499,499,499,499,499,499,499
1268,MASK-04B-NEW,MASK-04B-NEW,Nill,Nill,Nill,126,102.06,299,299,299,299,299,299,299,299,299,299
1269,Os4172_XS,Os4172,Nill,Nill,Nill,500,405.00,1995,1995,1995,2500,2500,1995,1995,1995,1995,1995
1270,Os275_3XL,Os275,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1271,PETALS-1236_L,PETALS-1236,Nill,Nill,Nill,1395,1129.95,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899
1272,MIRROR-1328_L,MIRROR-1328,Nill,Nill,Nill,806,652.86,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1273,MIRROR-1326_L,MIRROR-1326,Nill,Nill,Nill,859,695.79,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1274,Os308_L,Os308,Mix,Kurta Set,0.4,615,498.15,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1275,Os275_M,Os275,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1276,IVORY_1421_3XL,IVORY_1421,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1277,OsKR167_XS,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1278,OsKR167_S,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1279,OsKR167_M,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1280,OsKR167_L,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1281,OsKR167_XL,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1282,OsKR167_2XL,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1283,OsKR167_3XL,OsKR167,Nill,Nill,Nill,395,319.95,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
1284,OsKR266_XS,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1285,OsKR266_S,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1286,OsKR266_M,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1287,OsKR266_L,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1288,OsKR266_XL,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1289,OsKR266_2XL,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1290,OsKR266_3XL,OsKR266,Nill,Nill,Nill,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1291,OsKR169_XS,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1292,OsKR169_S,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1293,OsKR169_M,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1294,OsKR169_L,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1295,OsKR169_XL,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1296,OsKR169_2XL,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1297,OsKR169_3XL,OsKR169,Nill,Nill,Nill,435,352.35,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
1298,IVORY_1426_XL,IVORY_1426,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1299,Os275_L,Os275,Mix,Kurta,0.3,425,344.25,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1300,GOLD-1353_L,GOLD-1353,Nill,Nill,Nill,1165,943.65,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549
1301,BIG CHECKS - 1 BAG_XL,BIG CHECKS - 1 BAG,Nill,Nill,Nill,630.5,510.70,630.5,630.5,630.5,630.5,630.5,630.5,630.5,630.5,630.5,630.5
1302,TULIP - 1 BAG_L,TULIP - 1 BAG,Nill,Nill,Nill,498,403.38,498,498,498,498,498,498,498,498,498,498
1303,Os308_3XL,Os308,Mix,Kurta Set,0.4,615,498.15,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
1304,Raag-1365_XL,Raag-1365,Nill,Nill,Nill,1523,1233.63,1523,1523,1365,1365,1365,1365,1365,1365,1365,1365
1305,MIRROR - 1 BAG_L,MIRROR - 1 BAG,Nill,Nill,Nill,733.95,594.50,733.95,733.95,733.95,733.95,733.95,733.95,733.95,733.95,733.95,733.95
1306,Os163_2XLL,Os163,Mix,Kurta,0.3,425,344.25,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
1307,Os160_MM,Os160,Mix,Kurta,0.3,424,343.44,2240,1695,1695,1695,1695,1695,1795,1695,1895,1695
1308,MIRROR-1326_M,MIRROR-1326,Nill,Nill,Nill,859,695.79,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
1309,IRIS_1416_3XL,IRIS_1416,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1310,IRIS_1417_XL,IRIS_1417,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1311,IRIS_1418_2XL,IRIS_1418,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1312,IRIS_1418_3XL,IRIS_1418,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1313,IRIS_1418_M,IRIS_1418,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1314,IVORY_1423_2XL,IVORY_1423,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1315,IVORY_1426_2XL,IVORY_1426,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1316,IVORY-1421_XL,IVORY-1421,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1317,IVORY-1423_2XL,IVORY-1423,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1318,IVORY-1424_3XL,IVORY-1424,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1319,IVORY-1426_L,IVORY-1426,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1320,IVORY-1426_M,IVORY-1426,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1321,IVORY-1426_XL,IVORY-1426,Nill,Nill,Nill,818,662.58,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
1322,Os160_XS,Os160,Mix,Kurta,0.3,424,343.44,2240,1695,1695,1695,1695,1695,1795,1695,1895,1695
1323,Os326_XS,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1324,Os326_S,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1325,Os326_M,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1326,Os326_L,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1327,Os326_XL,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1328,Os326_2XL,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
1329,Os326_3XL,Os326,Mix,Kurta,0.3,467,378.27,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
