index,SKU Code,Design No.,Stock,Category,Size,Color
5335,JNE3671-TU-XXL,JNE3671,3.0,TUNIC,XXL,Pink
5336,JNE3671-TU-XXXL,JNE3671,6.0,TUNIC,XXXL,Pink
5337,JNE3672-TU-L,JNE3672,2.0,TOP,L,Red
5338,JNE3672-TU-M,JNE3672,1.0,TOP,M,Red
5339,JNE3672-TU-S,JNE3672,3.0,TOP,S,Red
5340,JNE3672-TU-XL,JNE3672,0.0,TOP,XL,Red
5341,JNE3672-TU-XS,JNE3672,10.0,TOP,XS,Red
5342,JNE3672-TU-XXL,JNE3672,3.0,TOP,XXL,Red
5343,JNE3672-TU-XXXL,JNE3672,3.0,TOP,XXXL,Red
5344,JNE3673-TU-L,JNE3673,1.0,TOP,L,Mustard
5345,JNE3673-TU-M,JNE3673,6.0,TOP,M,Mustard
5346,JNE3673-TU-S,JNE3673,3.0,TOP,S,Mustard
5347,JNE3673-TU-XL,JNE3673,3.0,TOP,XL,Mustard
5348,JNE3673-TU-XS,JNE3673,11.0,TOP,XS,Mustard
5349,JNE3673-TU-XXL,JNE3673,2.0,TOP,XXL,Mustard
5350,JNE3673-TU-XXXL,JNE3673,2.0,TOP,XXXL,Mustard
5351,JNE3674-TU-L,JNE3674,29.0,TOP,L,Black
5352,JNE3674-TU-M,JNE3674,130.0,TOP,M,Black
5353,JNE3674-TU-S,JNE3674,12.0,TOP,S,Black
5354,JNE3674-TU-XL,JNE3674,63.0,TOP,XL,Black
5355,JNE3674-TU-XS,JNE3674,9.0,TOP,XS,Black
5356,JNE3674-TU-XXL,JNE3674,38.0,TOP,XXL,Black
5357,JNE3674-TU-XXXL,JNE3674,32.0,TOP,XXXL,Black
5358,JNE3675-TU-L,JNE3675,37.0,TUNIC,L,Pink
5359,JNE3675-TU-M,JNE3675,16.0,TUNIC,M,Pink
5360,JNE3675-TU-S,JNE3675,30.0,TUNIC,S,Pink
5361,JNE3675-TU-XL,JNE3675,23.0,TUNIC,XL,Pink
5362,JNE3675-TU-XS,JNE3675,20.0,TUNIC,XS,Pink
5363,JNE3675-TU-XXL,JNE3675,17.0,TUNIC,XXL,Pink
5364,JNE3675-TU-XXXL,JNE3675,35.0,TUNIC,XXXL,Pink
5365,JNE3676-TU-L,JNE3676,79.0,TUNIC,L,Red
5366,JNE3676-TU-M,JNE3676,4.0,TUNIC,M,Red
5367,JNE3676-TU-S,JNE3676,42.0,TUNIC,S,Red
5368,JNE3676-TU-XL,JNE3676,43.0,TUNIC,XL,Red
5369,JNE3676-TU-XS,JNE3676,10.0,TUNIC,XS,Red
5370,JNE3676-TU-XXL,JNE3676,4.0,TUNIC,XXL,Red
5371,JNE3676-TU-XXXL,JNE3676,1.0,TUNIC,XXXL,Red
5372,JNE3678-TU-L,JNE3678,3.0,TUNIC,L,Blue
5373,JNE3678-TU-M,JNE3678,2.0,TUNIC,M,Blue
5374,JNE3678-TU-S,JNE3678,7.0,TUNIC,S,Blue
5375,JNE3678-TU-XL,JNE3678,4.0,TUNIC,XL,Blue
5376,JNE3678-TU-XS,JNE3678,7.0,TUNIC,XS,Blue
5377,JNE3678-TU-XXL,JNE3678,3.0,TUNIC,XXL,Blue
5378,JNE3678-TU-XXXL,JNE3678,3.0,TUNIC,XXXL,Blue
5379,JNE3679-TU-L,JNE3679,3.0,TUNIC,L,Blue
5380,JNE3679-TU-M,JNE3679,1.0,TUNIC,M,Blue
5381,JNE3679-TU-S,JNE3679,2.0,TUNIC,S,Blue
5382,JNE3679-TU-XL,JNE3679,2.0,TUNIC,XL,Blue
5383,JNE3679-TU-XS,JNE3679,2.0,TUNIC,XS,Blue
5384,JNE3679-TU-XXL,JNE3679,2.0,TUNIC,XXL,Blue
5385,JNE3679-TU-XXXL,JNE3679,2.0,TUNIC,XXXL,Blue
5386,JNE3680-TU-L,JNE3680,157.0,TUNIC,L,Grey
5387,JNE3680-TU-M,JNE3680,106.0,TUNIC,M,Grey
5388,JNE3680-TU-S,JNE3680,73.0,TUNIC,S,Grey
5389,JNE3680-TU-XL,JNE3680,145.0,TUNIC,XL,Grey
5390,JNE3680-TU-XS,JNE3680,51.0,TUNIC,XS,Grey
5391,JNE3680-TU-XXL,JNE3680,78.0,TUNIC,XXL,Grey
5392,JNE3680-TU-XXXL,JNE3680,9.0,TUNIC,XXXL,Grey
5393,JNE3683-TU-L,JNE3683,0.0,TUNIC,L,Pink
5394,JNE3683-TU-M,JNE3683,2.0,TUNIC,M,Pink
5395,JNE3683-TU-S,JNE3683,1.0,TUNIC,S,Pink
5396,JNE3683-TU-XL,JNE3683,1.0,TUNIC,XL,Pink
5397,JNE3683-TU-XS,JNE3683,7.0,TUNIC,XS,Pink
5398,JNE3683-TU-XXL,JNE3683,2.0,TUNIC,XXL,Pink
5399,JNE3683-TU-XXXL,JNE3683,3.0,TUNIC,XXXL,Pink
5400,JNE3684-TU-L,JNE3684,2.0,TUNIC,L,Red
5401,JNE3684-TU-M,JNE3684,3.0,TUNIC,M,Red
5402,JNE3684-TU-S,JNE3684,5.0,TUNIC,S,Red
5403,JNE3684-TU-XL,JNE3684,2.0,TUNIC,XL,Red
5404,JNE3684-TU-XS,JNE3684,9.0,TUNIC,XS,Red
5405,JNE3684-TU-XXL,JNE3684,0.0,TUNIC,XXL,Red
5406,JNE3684-TU-XXXL,JNE3684,1.0,TUNIC,XXXL,Red
5407,JNE3686-TU-L,JNE3686,3.0,TUNIC,L,White
5408,JNE3686-TU-M,JNE3686,2.0,TUNIC,M,White
5409,JNE3686-TU-S,JNE3686,3.0,TUNIC,S,White
5410,JNE3686-TU-XL,JNE3686,2.0,TUNIC,XL,White
5411,JNE3686-TU-XS,JNE3686,1.0,TUNIC,XS,White
5412,JNE3686-TU-XXL,JNE3686,5.0,TUNIC,XXL,White
5413,JNE3686-TU-XXXL,JNE3686,2.0,TUNIC,XXXL,White
5414,JNE3687-TU-L,JNE3687,37.0,TUNIC,L,Black
5415,JNE3687-TU-M,JNE3687,41.0,TUNIC,M,Black
5416,JNE3687-TU-S,JNE3687,35.0,TUNIC,S,Black
5417,JNE3687-TU-XL,JNE3687,9.0,TUNIC,XL,Black
5418,JNE3687-TU-XS,JNE3687,19.0,TUNIC,XS,Black
5419,JNE3687-TU-XXL,JNE3687,11.0,TUNIC,XXL,Black
5420,JNE3687-TU-XXXL,JNE3687,22.0,TUNIC,XXXL,Black
5421,JNE3688-TU-L,JNE3688,38.0,TUNIC,L,Green
5422,JNE3688-TU-M,JNE3688,49.0,TUNIC,M,Green
5423,JNE3688-TU-S,JNE3688,57.0,TUNIC,S,Green
5424,JNE3688-TU-XL,JNE3688,39.0,TUNIC,XL,Green
5425,JNE3688-TU-XS,JNE3688,2.0,TUNIC,XS,Green
5426,JNE3688-TU-XXL,JNE3688,22.0,TUNIC,XXL,Green
5427,JNE3688-TU-XXXL,JNE3688,22.0,TUNIC,XXXL,Green
5428,JNE3689-TU-L,JNE3689,0.0,TUNIC,L,Navy Blue
5429,JNE3689-TU-M,JNE3689,3.0,TUNIC,M,Navy Blue
5430,JNE3689-TU-S,JNE3689,3.0,TUNIC,S,Navy Blue
5431,JNE3689-TU-XL,JNE3689,17.0,TUNIC,XL,Navy Blue
5432,JNE3689-TU-XS,JNE3689,3.0,TUNIC,XS,Navy Blue
5433,JNE3689-TU-XXL,JNE3689,12.0,TUNIC,XXL,Navy Blue
5434,JNE3689-TU-XXXL,JNE3689,15.0,TUNIC,XXXL,Navy Blue
5435,JNE3690-TU-L,JNE3690,38.0,TUNIC,L,Maroon
5436,JNE3690-TU-M,JNE3690,51.0,TUNIC,M,Maroon
5437,JNE3690-TU-S,JNE3690,144.0,TUNIC,S,Maroon
5438,JNE3690-TU-XL,JNE3690,38.0,TUNIC,XL,Maroon
5439,JNE3690-TU-XS,JNE3690,105.0,TUNIC,XS,Maroon
5440,JNE3690-TU-XXL,JNE3690,11.0,TUNIC,XXL,Maroon
5441,JNE3690-TU-XXXL,JNE3690,6.0,TUNIC,XXXL,Maroon
5442,JNE3691-TU-L,JNE3691,9.0,TUNIC,L,Maroon
5443,JNE3691-TU-M,JNE3691,7.0,TUNIC,M,Maroon
5444,JNE3691-TU-S,JNE3691,6.0,TUNIC,S,Maroon
5445,JNE3691-TU-XL,JNE3691,3.0,TUNIC,XL,Maroon
5446,JNE3691-TU-XS,JNE3691,11.0,TUNIC,XS,Maroon
5447,JNE3691-TU-XXL,JNE3691,6.0,TUNIC,XXL,Maroon
5448,JNE3691-TU-XXXL,JNE3691,12.0,TUNIC,XXXL,Maroon
5449,JNE3693-KR-L,JNE3693,1.0,KURTA,L,Grey
5450,JNE3693-KR-M,JNE3693,2.0,KURTA,M,Grey
5451,JNE3693-KR-S,JNE3693,2.0,KURTA,S,Grey
5452,JNE3693-KR-XL,JNE3693,1.0,KURTA,XL,Grey
5453,JNE3693-KR-XXL,JNE3693,2.0,KURTA,XXL,Grey
5454,JNE3694-KR-L,JNE3694,1.0,KURTA,L,Cream
5455,JNE3694-KR-M,JNE3694,7.0,KURTA,M,Cream
5456,JNE3694-KR-S,JNE3694,6.0,KURTA,S,Cream
5457,JNE3694-KR-XL,JNE3694,4.0,KURTA,XL,Cream
5458,JNE3694-KR-XXL,JNE3694,6.0,KURTA,XXL,Cream
5459,JNE3695-KR-L,JNE3695,2.0,KURTA,L,Yellow
5460,JNE3695-KR-M,JNE3695,5.0,KURTA,M,Yellow
5461,JNE3695-KR-S,JNE3695,6.0,KURTA,S,Yellow
5462,JNE3695-KR-XL,JNE3695,3.0,KURTA,XL,Yellow
5463,JNE3695-KR-XXL,JNE3695,2.0,KURTA,XXL,Yellow
5464,JNE3697-KR-L,JNE3697,40.0,KURTA,L,Mauve
5465,JNE3697-KR-M,JNE3697,81.0,KURTA,M,Mauve
5466,JNE3697-KR-S,JNE3697,18.0,KURTA,S,Mauve
5467,JNE3697-KR-XL,JNE3697,69.0,KURTA,XL,Mauve
5468,JNE3697-KR-XS,JNE3697,0.0,KURTA,XS,Mauve
5469,JNE3697-KR-XXL,JNE3697,81.0,KURTA,XXL,Mauve
5470,JNE3698-KR-L,JNE3698,2.0,KURTA,L,White
5471,JNE3698-KR-M,JNE3698,3.0,KURTA,M,White
5472,JNE3698-KR-S,JNE3698,38.0,KURTA,S,White
5473,JNE3698-KR-XL,JNE3698,6.0,KURTA,XL,White
5474,JNE3698-KR-XXL,JNE3698,16.0,KURTA,XXL,White
5475,JNE3700-KR-L,JNE3700,12.0,KURTA,L,Green
5476,JNE3700-KR-M,JNE3700,26.0,KURTA,M,Green
5477,JNE3700-KR-S,JNE3700,20.0,KURTA,S,Green
5478,JNE3700-KR-XL,JNE3700,22.0,KURTA,XL,Green
5479,JNE3700-KR-XS,JNE3700,0.0,KURTA,XS,Green
5480,JNE3700-KR-XXL,JNE3700,32.0,KURTA,XXL,Green
5481,JNE3700-KR-XXXL,JNE3700,0.0,KURTA,XXXL,Green
5482,JNE3701-KR-L,JNE3701,111.0,KURTA,L,Orange
5483,JNE3701-KR-M,JNE3701,129.0,KURTA,M,Orange
5484,JNE3701-KR-S,JNE3701,123.0,KURTA,S,Orange
5485,JNE3701-KR-XL,JNE3701,80.0,KURTA,XL,Orange
5486,JNE3701-KR-XS,JNE3701,43.0,KURTA,XS,Orange
5487,JNE3701-KR-XXL,JNE3701,88.0,KURTA,XXL,Orange
5488,JNE3701-KR-XXXL,JNE3701,9.0,KURTA,XXXL,Orange
5489,JNE3702-KR-L,JNE3702,29.0,KURTA,L,Light Green
5490,JNE3702-KR-M,JNE3702,36.0,KURTA,M,Light Green
5491,JNE3702-KR-S,JNE3702,57.0,KURTA,S,Light Green
5492,JNE3702-KR-XL,JNE3702,29.0,KURTA,XL,Light Green
5493,JNE3702-KR-XS,JNE3702,66.0,KURTA,XS,Light Green
5494,JNE3702-KR-XXL,JNE3702,51.0,KURTA,XXL,Light Green
5495,JNE3702-KR-XXXL,JNE3702,9.0,KURTA,XXXL,Light Green
5496,JNE3703-KR-L,JNE3703,3.0,KURTA,L,Green
5497,JNE3703-KR-M,JNE3703,5.0,KURTA,M,Green
5498,JNE3703-KR-S,JNE3703,14.0,KURTA,S,Green
5499,JNE3703-KR-XL,JNE3703,6.0,KURTA,XL,Green
5500,JNE3703-KR-XS,JNE3703,4.0,KURTA,XS,Green
5501,JNE3703-KR-XXL,JNE3703,5.0,KURTA,XXL,Green
5502,JNE3703-KR-XXXL,JNE3703,3.0,KURTA,XXXL,Green
5503,JNE3704-KR-L,JNE3704,19.0,KURTA,L,Brown
5504,JNE3704-KR-M,JNE3704,19.0,KURTA,M,Brown
5505,JNE3704-KR-S,JNE3704,4.0,KURTA,S,Brown
5506,JNE3704-KR-XL,JNE3704,17.0,KURTA,XL,Brown
5507,JNE3704-KR-XS,JNE3704,19.0,KURTA,XS,Brown
5508,JNE3704-KR-XXL,JNE3704,10.0,KURTA,XXL,Brown
5509,JNE3704-KR-XXXL,JNE3704,2.0,KURTA,XXXL,Brown
5510,JNE3706-DR-L,JNE3706,3.0,DRESS,L,Cream
5511,JNE3706-DR-M,JNE3706,3.0,DRESS,M,Cream
5512,JNE3706-DR-S,JNE3706,24.0,DRESS,S,Cream
5513,JNE3706-DR-XL,JNE3706,5.0,DRESS,XL,Cream
5514,JNE3706-DR-XS,JNE3706,38.0,DRESS,XS,Cream
5515,JNE3706-DR-XXL,JNE3706,3.0,DRESS,XXL,Cream
5516,JNE3706-DR-XXXL,JNE3706,2.0,DRESS,XXXL,Cream
5517,JNE3707-DR-L,JNE3707,9.0,DRESS,L,Cream
5518,JNE3707-DR-M,JNE3707,5.0,DRESS,M,Cream
5519,JNE3707-DR-S,JNE3707,27.0,DRESS,S,Cream
5520,JNE3707-DR-XL,JNE3707,19.0,DRESS,XL,Cream
5521,JNE3707-DR-XS,JNE3707,40.0,DRESS,XS,Cream
5522,JNE3707-DR-XXL,JNE3707,19.0,DRESS,XXL,Cream
5523,JNE3707-DR-XXXL,JNE3707,5.0,DRESS,XXXL,Cream
5524,JNE3708-TU-L,JNE3708,72.0,TUNIC,L,White
5525,JNE3708-TU-M,JNE3708,96.0,TUNIC,M,White
5526,JNE3708-TU-S,JNE3708,27.0,TUNIC,S,White
5527,JNE3708-TU-XL,JNE3708,45.0,TUNIC,XL,White
5528,JNE3708-TU-XS,JNE3708,24.0,TUNIC,XS,White
5529,JNE3708-TU-XXL,JNE3708,11.0,TUNIC,XXL,White
5530,JNE3708-TU-XXXL,JNE3708,27.0,TUNIC,XXXL,White
5531,JNE3709-DR-L,JNE3709,2.0,DRESS,L,Mustard
5532,JNE3709-DR-M,JNE3709,1.0,DRESS,M,Mustard
5533,JNE3709-DR-S,JNE3709,3.0,DRESS,S,Mustard
5534,JNE3709-DR-XL,JNE3709,3.0,DRESS,XL,Mustard
5535,JNE3709-DR-XS,JNE3709,2.0,DRESS,XS,Mustard
5536,JNE3709-DR-XXL,JNE3709,2.0,DRESS,XXL,Mustard
5537,JNE3709-DR-XXXL,JNE3709,3.0,DRESS,XXXL,Mustard
5538,JNE3710-DR-L,JNE3710,2.0,DRESS,L,Blue
5539,JNE3710-DR-M,JNE3710,4.0,DRESS,M,Blue
5540,JNE3710-DR-S,JNE3710,5.0,DRESS,S,Blue
5541,JNE3710-DR-XL,JNE3710,2.0,DRESS,XL,Blue
5542,JNE3710-DR-XS,JNE3710,4.0,DRESS,XS,Blue
5543,JNE3710-DR-XXL,JNE3710,5.0,DRESS,XXL,Blue
5544,JNE3710-DR-XXXL,JNE3710,2.0,DRESS,XXXL,Blue
5545,JNE3712-TP-L,JNE3712,6.0,TOP,L,White
5546,JNE3712-TP-M,JNE3712,7.0,TOP,M,White
5547,JNE3712-TP-S,JNE3712,6.0,TOP,S,White
5548,JNE3712-TP-XL,JNE3712,11.0,TOP,XL,White
5549,JNE3712-TP-XS,JNE3712,24.0,TOP,XS,White
5550,JNE3712-TP-XXL,JNE3712,24.0,TOP,XXL,White
5551,JNE3713-TP-L,JNE3713,2.0,TOP,L,Grey
5552,JNE3713-TP-M,JNE3713,0.0,TOP,M,Grey
5553,JNE3713-TP-S,JNE3713,1.0,TOP,S,Grey
5554,JNE3713-TP-XL,JNE3713,3.0,TOP,XL,Grey
5555,JNE3713-TP-XS,JNE3713,3.0,TOP,XS,Grey
5556,JNE3713-TP-XXL,JNE3713,23.0,TOP,XXL,Grey
5557,JNE3714-KR-L,JNE3714,14.0,KURTA,L,TEAL GREEN 
5558,JNE3714-KR-M,JNE3714,53.0,KURTA,M,TEAL GREEN 
5559,JNE3714-KR-S,JNE3714,10.0,KURTA,S,TEAL GREEN 
5560,JNE3714-KR-XL,JNE3714,14.0,KURTA,XL,TEAL GREEN 
5561,JNE3714-KR-XS,JNE3714,26.0,KURTA,XS,TEAL GREEN 
5562,JNE3714-KR-XXL,JNE3714,6.0,KURTA,XXL,TEAL GREEN 
5563,JNE3714-KR-XXXL,JNE3714,9.0,KURTA,XXXL,TEAL GREEN 
5564,JNE3715-KR-L,JNE3715,16.0,KURTA,L,Yellow
5565,JNE3715-KR-M,JNE3715,63.0,KURTA,M,Yellow
5566,JNE3715-KR-S,JNE3715,99.0,KURTA,S,Yellow
5567,JNE3715-KR-XL,JNE3715,24.0,KURTA,XL,Yellow
5568,JNE3715-KR-XS,JNE3715,16.0,KURTA,XS,Yellow
5569,JNE3715-KR-XXL,JNE3715,25.0,KURTA,XXL,Yellow
5570,JNE3715-KR-XXXL,JNE3715,2.0,KURTA,XXXL,Yellow
5571,JNE3716-KR-L,JNE3716,104.0,KURTA,L,Teal
5572,JNE3716-KR-M,JNE3716,109.0,KURTA,M,Teal
5573,JNE3716-KR-S,JNE3716,99.0,KURTA,S,Teal
5574,JNE3716-KR-XL,JNE3716,144.0,KURTA,XL,Teal
5575,JNE3716-KR-XS,JNE3716,17.0,KURTA,XS,Teal
5576,JNE3716-KR-XXL,JNE3716,138.0,KURTA,XXL,Teal
5577,JNE3716-KR-XXXL,JNE3716,129.0,KURTA,XXXL,Teal
5578,JNE3717-KR-L,JNE3717,41.0,KURTA,L,Light Green
5579,JNE3717-KR-M,JNE3717,74.0,KURTA,M,Light Green
5580,JNE3717-KR-S,JNE3717,69.0,KURTA,S,Light Green
5581,JNE3717-KR-XL,JNE3717,7.0,KURTA,XL,Light Green
5582,JNE3717-KR-XS,JNE3717,10.0,KURTA,XS,Light Green
5583,JNE3717-KR-XXL,JNE3717,25.0,KURTA,XXL,Light Green
5584,JNE3717-KR-XXXL,JNE3717,4.0,KURTA,XXXL,Light Green
5585,JNE3718-KR-L,JNE3718,104.0,KURTA,L,Navy Blue
5586,JNE3718-KR-M,JNE3718,216.0,KURTA,M,Navy Blue
5587,JNE3718-KR-S,JNE3718,205.0,KURTA,S,Navy Blue
5588,JNE3718-KR-XL,JNE3718,197.0,KURTA,XL,Navy Blue
5589,JNE3718-KR-XS,JNE3718,101.0,KURTA,XS,Navy Blue
5590,JNE3718-KR-XXL,JNE3718,132.0,KURTA,XXL,Navy Blue
5591,JNE3718-KR-XXXL,JNE3718,154.0,KURTA,XXXL,Navy Blue
5592,JNE3719-KR-L,JNE3719,56.0,KURTA,L,TEAL GREEN 
5593,JNE3719-KR-M,JNE3719,5.0,KURTA,M,TEAL GREEN 
5594,JNE3719-KR-S,JNE3719,24.0,KURTA,S,TEAL GREEN 
5595,JNE3719-KR-XL,JNE3719,89.0,KURTA,XL,TEAL GREEN 
5596,JNE3719-KR-XS,JNE3719,4.0,KURTA,XS,TEAL GREEN 
5597,JNE3719-KR-XXL,JNE3719,38.0,KURTA,XXL,TEAL GREEN 
5598,JNE3719-KR-XXXL,JNE3719,2.0,KURTA,XXXL,TEAL GREEN 
5599,JNE3720-KR-L,JNE3720,312.0,KURTA,L,Navy Blue
5600,JNE3720-KR-M,JNE3720,326.0,KURTA,M,Navy Blue
5601,JNE3720-KR-S,JNE3720,197.0,KURTA,S,Navy Blue
5602,JNE3720-KR-XL,JNE3720,255.0,KURTA,XL,Navy Blue
5603,JNE3720-KR-XS,JNE3720,182.0,KURTA,XS,Navy Blue
5604,JNE3720-KR-XXL,JNE3720,133.0,KURTA,XXL,Navy Blue
5605,JNE3720-KR-XXXL,JNE3720,78.0,KURTA,XXXL,Navy Blue
5606,JNE3721-KR-L,JNE3721,4.0,KURTA,L,Magenta
5607,JNE3721-KR-M,JNE3721,6.0,KURTA,M,Magenta
5608,JNE3721-KR-S,JNE3721,4.0,KURTA,S,Magenta
5609,JNE3721-KR-XL,JNE3721,2.0,KURTA,XL,Magenta
5610,JNE3721-KR-XS,JNE3721,3.0,KURTA,XS,Magenta
5611,JNE3721-KR-XXL,JNE3721,7.0,KURTA,XXL,Magenta
5612,JNE3721-KR-XXXL,JNE3721,3.0,KURTA,XXXL,Magenta
5613,JNE3722-KR-L,JNE3722,4.0,KURTA,L,Navy Blue
5614,JNE3722-KR-M,JNE3722,5.0,KURTA,M,Navy Blue
5615,JNE3722-KR-S,JNE3722,4.0,KURTA,S,Navy Blue
5616,JNE3722-KR-XL,JNE3722,2.0,KURTA,XL,Navy Blue
5617,JNE3722-KR-XS,JNE3722,0.0,KURTA,XS,Navy Blue
5618,JNE3722-KR-XXL,JNE3722,6.0,KURTA,XXL,Navy Blue
5619,JNE3722-KR-XXXL,JNE3722,2.0,KURTA,XXXL,Navy Blue
5620,JNE3724-KR-L,JNE3724,8.0,KURTA,L,Pink
5621,JNE3724-KR-M,JNE3724,4.0,KURTA,M,Pink
5622,JNE3724-KR-S,JNE3724,0.0,KURTA,S,Pink
5623,JNE3724-KR-XL,JNE3724,10.0,KURTA,XL,Pink
5624,JNE3724-KR-XS,JNE3724,2.0,KURTA,XS,Pink
5625,JNE3724-KR-XXL,JNE3724,3.0,KURTA,XXL,Pink
5626,JNE3724-KR-XXXL,JNE3724,1.0,KURTA,XXXL,Pink
5627,JNE3725-KR-L,JNE3725,3.0,KURTA,L,Brown
5628,JNE3725-KR-M,JNE3725,5.0,KURTA,M,Brown
5629,JNE3725-KR-S,JNE3725,2.0,KURTA,S,Brown
5630,JNE3725-KR-XL,JNE3725,3.0,KURTA,XL,Brown
5631,JNE3725-KR-XXL,JNE3725,9.0,KURTA,XXL,Brown
5632,JNE3725-KR-XXXL,JNE3725,20.0,KURTA,XXXL,Brown
5633,JNE3726-KR-L,JNE3726,4.0,KURTA,L,Turquoise
5634,JNE3726-KR-M,JNE3726,5.0,KURTA,M,Turquoise
5635,JNE3726-KR-S,JNE3726,21.0,KURTA,S,Turquoise
5636,JNE3726-KR-XL,JNE3726,5.0,KURTA,XL,Turquoise
5637,JNE3726-KR-XS,JNE3726,9.0,KURTA,XS,Turquoise
5638,JNE3726-KR-XXL,JNE3726,6.0,KURTA,XXL,Turquoise
5639,JNE3726-KR-XXXL,JNE3726,2.0,KURTA,XXXL,Turquoise
5640,JNE3727-KR-L,JNE3727,12.0,KURTA,L,Blue
5641,JNE3727-KR-M,JNE3727,22.0,KURTA,M,Blue
5642,JNE3727-KR-S,JNE3727,31.0,KURTA,S,Blue
5643,JNE3727-KR-XL,JNE3727,29.0,KURTA,XL,Blue
5644,JNE3727-KR-XS,JNE3727,57.0,KURTA,XS,Blue
5645,JNE3727-KR-XXL,JNE3727,32.0,KURTA,XXL,Blue
5646,JNE3727-KR-XXXL,JNE3727,36.0,KURTA,XXXL,Blue
5647,JNE3728-KR-L,JNE3728,2.0,KURTA,L,Light Green
5648,JNE3728-KR-M,JNE3728,5.0,KURTA,M,Light Green
5649,JNE3728-KR-S,JNE3728,16.0,KURTA,S,Light Green
5650,JNE3728-KR-XL,JNE3728,3.0,KURTA,XL,Light Green
5651,JNE3728-KR-XXL,JNE3728,3.0,KURTA,XXL,Light Green
5652,JNE3729-KR-L,JNE3729,3.0,KURTA,L,Yellow
5653,JNE3729-KR-M,JNE3729,5.0,KURTA,M,Yellow
5654,JNE3729-KR-S,JNE3729,3.0,KURTA,S,Yellow
5655,JNE3729-KR-XL,JNE3729,3.0,KURTA,XL,Yellow
5656,JNE3729-KR-XS,JNE3729,8.0,KURTA,XS,Yellow
5657,JNE3729-KR-XXL,JNE3729,8.0,KURTA,XXL,Yellow
5658,JNE3729-KR-XXXL,JNE3729,3.0,KURTA,XXXL,Yellow
5659,JNE3730-KR-L,JNE3730,11.0,KURTA,L,Olive
5660,JNE3730-KR-M,JNE3730,15.0,KURTA,M,Olive
5661,JNE3730-KR-S,JNE3730,73.0,KURTA,S,Olive
5662,JNE3730-KR-XL,JNE3730,9.0,KURTA,XL,Olive
5663,JNE3730-KR-XS,JNE3730,11.0,KURTA,XS,Olive
5664,JNE3730-KR-XXL,JNE3730,10.0,KURTA,XXL,Olive
5665,JNE3730-KR-XXXL,JNE3730,2.0,KURTA,XXXL,Olive
5666,JNE3732-KR-L,JNE3732,13.0,KURTA,L,Black
5667,JNE3732-KR-M,JNE3732,15.0,KURTA,M,Black
5668,JNE3732-KR-S,JNE3732,35.0,KURTA,S,Black
5669,JNE3732-KR-XL,JNE3732,14.0,KURTA,XL,Black
5670,JNE3732-KR-XS,JNE3732,65.0,KURTA,XS,Black
5671,JNE3732-KR-XXL,JNE3732,26.0,KURTA,XXL,Black
5672,JNE3732-KR-XXXL,JNE3732,42.0,KURTA,XXXL,Black
5673,JNE3733-KR-L,JNE3733,3.0,KURTA,L,Turquoise Blue
5674,JNE3733-KR-M,JNE3733,3.0,KURTA,M,Turquoise Blue
5675,JNE3733-KR-S,JNE3733,3.0,KURTA,S,Turquoise Blue
5676,JNE3733-KR-XL,JNE3733,3.0,KURTA,XL,Turquoise Blue
5677,JNE3733-KR-XS,JNE3733,28.0,KURTA,XS,Turquoise Blue
5678,JNE3733-KR-XXL,JNE3733,6.0,KURTA,XXL,Turquoise Blue
5679,JNE3733-KR-XXXL,JNE3733,2.0,KURTA,XXXL,Turquoise Blue
5680,JNE3734-KR-L,JNE3734,11.0,KURTA,L,Sky Blue
5681,JNE3734-KR-M,JNE3734,17.0,KURTA,M,Sky Blue
5682,JNE3734-KR-S,JNE3734,52.0,KURTA,S,Sky Blue
5683,JNE3734-KR-XL,JNE3734,7.0,KURTA,XL,Sky Blue
5684,JNE3734-KR-XS,JNE3734,62.0,KURTA,XS,Sky Blue
5685,JNE3734-KR-XXL,JNE3734,11.0,KURTA,XXL,Sky Blue
5686,JNE3734-KR-XXXL,JNE3734,18.0,KURTA,XXXL,Sky Blue
5687,JNE3735-KR-L,JNE3735,6.0,KURTA,L,Beige
5688,JNE3735-KR-M,JNE3735,11.0,KURTA,M,Beige
5689,JNE3735-KR-S,JNE3735,29.0,KURTA,S,Beige
5690,JNE3735-KR-XL,JNE3735,3.0,KURTA,XL,Beige
5691,JNE3735-KR-XS,JNE3735,65.0,KURTA,XS,Beige
5692,JNE3735-KR-XXL,JNE3735,3.0,KURTA,XXL,Beige
5693,JNE3735-KR-XXXL,JNE3735,8.0,KURTA,XXXL,Beige
5694,JNE3736-KR-L,JNE3736,11.0,KURTA,L,Pink
5695,JNE3736-KR-M,JNE3736,11.0,KURTA,M,Pink
5696,JNE3736-KR-S,JNE3736,32.0,KURTA,S,Pink
5697,JNE3736-KR-XL,JNE3736,21.0,KURTA,XL,Pink
5698,JNE3736-KR-XS,JNE3736,10.0,KURTA,XS,Pink
5699,JNE3736-KR-XXL,JNE3736,4.0,KURTA,XXL,Pink
5700,JNE3736-KR-XXXL,JNE3736,6.0,KURTA,XXXL,Pink
5701,JNE3738-KR-L,JNE3738,35.0,KURTA,L,Green
5702,JNE3738-KR-M,JNE3738,59.0,KURTA,M,Green
5703,JNE3738-KR-S,JNE3738,101.0,KURTA,S,Green
5704,JNE3738-KR-XL,JNE3738,40.0,KURTA,XL,Green
5705,JNE3738-KR-XS,JNE3738,10.0,KURTA,XS,Green
